,pageid,YAKE_keywords
791,809991,"[('Kasernenanlagen Deutschlands', 0.0036654982749476984), ('Dresdner Heide', 0.013586889086121535), ('Albertstadt', 0.016060276193405124), ('zusammenhängenden Kasernenanlagen', 0.01916813241662913), ('Landeshauptstadt Dresden', 0.026047925046393663), ('Ehren König', 0.03568347345006265), ('König Alberts', 0.03568347345006265), ('Dresdner Norden', 0.04030566593336149), ('Dresdner', 0.04438918451378673), ('Dresden', 0.04633863169297733)]"
792,13151,"[('Erwin Piscator', 0.00035064702602953686), ('Piscator', 0.0007259402447599623), ('Piscators', 0.002155135101631138), ('Berlin', 0.0028340303875000515), ('Volksbühne Berlin', 0.0030618106564253857), ('Erwin', 0.0040938092639156935), ('Theater', 0.0041858966630819745), ('Erwin Piscators', 0.004558411338383979), ('politische Theater', 0.006909968136664284), ('ISBN', 0.006975067680001325)]"
793,65866,"[('Ziegler', 0.0012937736755752594), ('Karl Ziegler', 0.0014331666143414027), ('Waldemar Ziegler', 0.006127326185794563), ('deutscher Chemiker', 0.008433711321716582), ('Mülheim', 0.009265945716187371), ('Karl', 0.011190335292642982), ('Chemie', 0.011963706798180948), ('Karl Waldemar', 0.012739303663792638), ('Sammlung Ziegler', 0.015170900992205047), ('Ziegler Chemie', 0.01580152466451694)]"
794,108190,"[('Walrosse', 0.0030016895589758587), ('Walross', 0.006738542170148917), ('Odobenus rosmarus', 0.01181232394454954), ('Trichechus rosmarus', 0.0125409253102047), ('frühere Synonyme', 0.014486996450987224), ('kalten Meeren', 0.014813615418101628), ('Nordhalbkugel vorkommt.Zwei', 0.014813615418101628), ('Walrosses', 0.015008447794879294), ('Walrosses leben', 0.017033739043599432), ('Pazifische Walross', 0.017119819619975524)]"
795,957029,"[('Skulptur Projekte', 0.00019998503904264134), ('Stadt Münster', 0.0008503048584075863), ('Skulptur', 0.0010789469310195313), ('Projekte Münster', 0.001341667516368666), ('Münster', 0.0015552554439845685), ('Stadt', 0.0017182267435921774), ('Projekte', 0.002455863436913318), ('Ausstellung', 0.0027608142630377187), ('Skulptur Münster', 0.006465058296414488), ('Kunst', 0.006580865454671965)]"
796,418606,"[('Guten', 0.0004986646981563748), ('Idee', 0.002724316024949531), ('Gutheit', 0.003196420502023852), ('Platon', 0.005197701020222546), ('Natur', 0.00566236098335547), ('schlechthin Guten', 0.006067537232449856), ('Ideen', 0.007753022452897359), ('Platons', 0.008796109418838155), ('guten Lebens', 0.010563834573134829), ('Leben', 0.011294610104086519)]"
797,63739,"[('Medea', 0.00011558650110792172), ('Medeas', 0.00041334737896202447), ('Tragödie Medea', 0.0006775419839867476), ('Iason', 0.0008969432728148315), ('Kinder', 0.0010984012261974043), ('Medea Iason', 0.0014538442500981563), ('Kinder Medeas', 0.001613332269953366), ('Medeas Kinder', 0.001613332269953366), ('Medeas Sohn', 0.0017282945853594126), ('Drama Medea', 0.001900127194381235)]"
798,9400,"[('Pyramide', 0.00033333271646182437), ('Cheops', 0.0014902246696374703), ('Pyramiden', 0.0016230635398848375), ('Cheops-Pyramide', 0.002479119135751344), ('Höhe', 0.002853729280198457), ('Korridor', 0.0030743622932281616), ('absteigenden Korridor', 0.0039535082425583064), ('Rainer Stadelmann', 0.004148559288797771), ('the', 0.004205788524413848), ('Bau', 0.005239682082785368)]"
799,221345,"[('Ospizio Bernina', 0.002364647170165905), ('Bernina', 0.0034814986766976957), ('Alp Grüm', 0.003766809141962801), ('Berninabahn', 0.004150483279935847), ('Rhätischen Bahn', 0.005817710612298664), ('Strecke', 0.006255205166704574), ('Bahn', 0.007430606583049082), ('Bernina Suot', 0.01004532009987719), ('Rhätische Bahn', 0.010303601393821223), ('Bernina Hospiz', 0.010610352357402807)]"
800,2318907,"[('Semmeringbahn', 0.0020951614811353172), ('Semmering', 0.004508662000775194), ('Strecke', 0.005671504233375804), ('ISBN', 0.005903489311869993), ('Wien', 0.008145572573343649), ('Tunnel', 0.01178620363667144), ('Carl Ritter', 0.013479479608386647), ('Weltkulturerbe Semmeringbahn', 0.01415337597917299), ('Mürzzuschlag', 0.014591991029258804), ('Welterbe Semmeringbahn', 0.016180955459801784)]"
801,491,"[('Berkelium', 0.004849092960939167), ('III', 0.008974892480871193), ('xrightarrow', 0.010237915544968768), ('Halbwertszeit', 0.01292319934809279), ('displaystyle', 0.01995175240501937), ('Isotop', 0.022631930150251563), ('mathrm', 0.026492445863341894), ('Element', 0.027584180840157724), ('Americium', 0.029333121880533948), ('Curium', 0.03449690857946042)]"
802,42654,"[('Sokrates', 0.0008865789895417133), ('Platons', 0.0008895665559938952), ('Politeia', 0.0012752931445656386), ('Platons Sokrates', 0.0013795508635390944), ('Platon', 0.001419070458371214), ('Staat', 0.00153581799746744), ('Gerechtigkeit', 0.001880096873575752), ('Platons Politeia', 0.0023674261251555614), ('Platons Staat', 0.0025299833940646463), ('Seele', 0.003131291772708628)]"
803,129061,"[('Morbus Hodgkin', 0.0013961983634782466), ('Hodgkin', 0.006288365568405302), ('Patienten', 0.006484095490500786), ('Chemotherapie', 0.006519329970811884), ('Hodgkin-Lymphoms', 0.008834623448822833), ('Prozent', 0.00906606035082417), ('Therapie', 0.009091537098510882), ('Stadien', 0.010142371069956016), ('Morbus', 0.010355917058417936), ('Hodgkin-Lymphom', 0.010393674645673923)]"
804,273609,"[('Shuttles', 0.00516409783226045), ('NASA', 0.005496926881904059), ('Discovery', 0.005903061218755426), ('Space Shuttles', 0.007700857168137413), ('UTC', 0.007910137911467975), ('Shuttle', 0.009037171206455788), ('Space Shuttle', 0.01155128575220612), ('ISS', 0.01300023736189413), ('Station', 0.013869457559095804), ('Shuttle Discovery', 0.014284782550343133)]"
805,188004,"[('Special Forces', 2.2118258992987878e-05), ('Special Operations', 0.00013483648315263728), ('Special', 0.00029966504412760094), ('Army Special', 0.00031341515705584635), ('Forces', 0.00048242329441695804), ('Operations Forces', 0.0005525415118825627), ('Forces Group', 0.0005745450621090881), ('Vereinigten Staaten', 0.00104450262156392), ('Operations Command', 0.001106102617052377), ('Special Warfare', 0.0015830335554095395)]"
806,1158413,"[('Lappland', 0.0004159751543763766), ('Landschaft Lappland', 0.0006590054915572378), ('Lapplands', 0.0007487552778774779), ('Finnlands', 0.0022706651194358074), ('Finnland', 0.002783395952856796), ('Norden Lapplands', 0.0036539486334130223), ('Landschaft', 0.003673834131446238), ('Rest Finnlands', 0.004009163299297399), ('Einwohner Lapplands', 0.004681312108439692), ('Samen', 0.0047270242446689785)]"
807,211731,"[('Hyla arborea', 0.0006317352518684852), ('Hyla', 0.0018881493229339762), ('Laubfrosch', 0.003499290568790992), ('arborea', 0.004021796267645603), ('Männchen', 0.004387845518297203), ('Europäische Laubfrosch', 0.004937888287424421), ('Hyla intermedia', 0.00537687127394677), ('Laubfrosches Hyla', 0.0060036359877164705), ('Laubfrösche', 0.006428039814480818), ('Weibchen', 0.01357807875097658)]"
808,261438,"[('Systema Naturæ', 0.0007643151923088035), ('Auflage', 0.0013418690976207519), ('Linné', 0.002373251615405009), ('Naturæ', 0.004722524297713681), ('Systema', 0.004732386074671281), ('Linnés', 0.006840548773814436), ('the', 0.009558276298875897), ('Pflanzen', 0.010195186147511838), ('Werk', 0.01064914902146853), ('Auflage erschien', 0.011596965909105592)]"
809,4409872,"[('Vereinten Nationen', 0.0006207299834091424), ('Osttimor', 0.0007597227414771917), ('Osttimors', 0.0018647740018076522), ('Indonesien', 0.0021910059280039382), ('Unabhängigkeit Osttimors', 0.003318866950106347), ('Milizen', 0.0036433767564787306), ('Referendum', 0.0038346909604623862), ('Vereinten', 0.00443907379528679), ('Nationen', 0.004736571354707266), ('Indonesiens', 0.00528419076753891)]"
810,285730,"[('Erfurter Dom', 0.005578427525017442), ('Dom', 0.006761676792561295), ('Erfurt', 0.008730333213412843), ('Hohen Chor', 0.008933378089694417), ('Chor', 0.010346202961619587), ('Erfurter', 0.011326307120088908), ('Fenster', 0.012161242413881954), ('Kirche', 0.013626171908558823), ('älteste Kirchenbau', 0.01388731737873083), ('Jahrhundert', 0.014447840418263073)]"
811,9929468,"[('Unimog', 0.004758380459259657), ('Fahrerhaus', 0.03415281860523993), ('Baureihen Unimog', 0.04404557672422986), ('Baureihe', 0.04903027276550358), ('Unimogs', 0.050756058232103), ('Unimog Typ', 0.05314445605774987), ('Motor', 0.06065669544883561), ('Getriebe', 0.06390780134721658), ('Leistung', 0.0665873058604556), ('Modelle', 0.06661555948198664)]"
812,499767,"[('Oe-Cusse Ambeno', 8.320471217997626e-05), ('Oe-Cusse Ambenos', 0.00038274167602789076), ('Pante Macassar', 0.00047351179479911034), ('Ambeno', 0.0005172810244827866), ('Oe-Cusse', 0.0012982709255941044), ('Oecusse', 0.002189532526846242), ('Ambenos', 0.0028737834693488154), ('Pante', 0.0029705915414794705), ('Pante Macassars', 0.003314582563593772), ('Ambeno RAEOA', 0.003824251433795184)]"
813,10977,"[('Gladiatoren', 0.0011461926058773267), ('Gladiator', 0.004427648489487834), ('Gladiatorenkämpfe', 0.00531345313657666), ('römischen', 0.008051749555665316), ('Arena', 0.011240278275905121), ('Kampf', 0.014589456898623876), ('Chr', 0.014994780595860109), ('Kämpfe', 0.018485780431032814), ('Roms Gladiatoren', 0.018844476818020598), ('Kämpfer', 0.019756551828602607)]"
814,92012,"[('Frauen', 0.006774389495175237), ('Cervix uteri', 0.008631155704816533), ('lateinisch Collum', 0.008803091380208123), ('CIN III', 0.009361187788581435), ('Zervixkarzinom', 0.009920165344737674), ('Zervixkarzinoms', 0.011723831771053614), ('Infektion', 0.014201014716981321), ('CIN', 0.015457523444519257), ('Stadium', 0.016268280282357012), ('Gebärmutterhalskrebs', 0.016778349944173765)]"
815,2332017,"[('Senat', 0.0008049196533569108), ('Senatoren', 0.001342479720626336), ('Senats', 0.0038010094741854116), ('Unterhaus', 0.004651044774732603), ('Premierminister', 0.005873045402075472), ('Senator', 0.009090254408949438), ('Gesetz', 0.009656447469519417), ('Regierung', 0.012352451775063226), ('Abstimmung', 0.01404316811327584), ('British Columbia', 0.016044981971722844)]"
816,86067,"[('Friedrich', 0.0006067622603180041), ('Friedrichs', 0.001685450723105567), ('Ludwig', 0.002048970309819554), ('König', 0.0037578488559487726), ('Ludwigs', 0.0071030970740411205), ('Habsburger', 0.007935799188893436), ('Krönung Friedrichs', 0.008210038759372854), ('Friedrichs Vater', 0.008473326496114984), ('Heinrich', 0.009164078865771488), ('Friedrichs Mutter', 0.009332015190058296)]"
817,2497067,"[('Wohlen', 0.0006844263492522563), ('Wohlens', 0.006365165048045982), ('Gemeinde', 0.007895186812106162), ('Kantons Aargau', 0.008355429446518793), ('Wohler', 0.009299489777559343), ('Gemeinde Wohlen', 0.010152878317636213), ('Kanton Aargau', 0.01114057259535839), ('Kantonsschule Wohlen', 0.01175443899787152), ('Bevölkerung Wohlens', 0.015056581193684545), ('Freien Ämtern', 0.016635594939286003)]"
818,15757,"[('Otto Braun', 0.0005946236595029189), ('Braun', 0.0009190336476607011), ('Weimarer Republik', 0.00215171489893546), ('Brauns', 0.00511212466511265), ('Regierung Braun', 0.005683425681839933), ('Otto', 0.006031294784013085), ('Otto Brauns', 0.006243548424780648), ('Weimarer', 0.007963622195885475), ('Republik', 0.008755414587505528), ('Preußen', 0.00939862429967989)]"
819,10753,"[('Sprachen', 0.0002974889990627315), ('indoarischen Sprachen', 0.0003036739033959603), ('neuindoarischen Sprachen', 0.0003872727918729192), ('Sanskrit', 0.0011277495255437413), ('Tsd.', 0.001562571902546904), ('mittelindoarischen Sprachen', 0.0015627303534793355), ('Mio.', 0.0022334750578844043), ('Sprache', 0.0030160541965839048), ('dravidischen Sprachen', 0.0036008042574319065), ('indoarischen', 0.0037213941062977517)]"
820,4640,"[('Flugsaurier', 0.0016739992804961712), ('Tiere', 0.01133311217681836), ('Arten', 0.012049523378009698), ('Knochen', 0.012502293386412795), ('Flugsauriern', 0.012920809498858906), ('Zähne', 0.013379220554031552), ('frühen Flugsaurier', 0.015221668804074086), ('Jura', 0.020021619789314292), ('Flugsaurier stammen', 0.022238985516828503), ('Langschwanzflugsaurier', 0.024614423094909754)]"
821,174055,"[('Zauberer', 0.0007918522626203708), ('Dorothy', 0.0017391136031003924), ('Baum', 0.0021641822192337663), ('Böse Hexe', 0.0022510898607218995), ('The Wizard', 0.003050765168758738), ('Baums', 0.0036971446245243505), ('Frank Baum', 0.003945966252991623), ('Baums Bücher', 0.004367719567138648), ('Buch', 0.0044647729145634), ('The', 0.004905542141495052)]"
822,426634,"[('Haden', 0.0016509552702026126), ('Charlie Haden', 0.0019509994649614733), ('Ornette Coleman', 0.0026287143042972843), ('Hadens', 0.004427561860997916), ('Quartet West', 0.004527848514348404), ('Free Jazz', 0.004686964147999779), ('Jazz', 0.005354382968791191), ('Hadens Musik', 0.006956779465437861), ('Music Orchestra', 0.0078164530666196), ('Coleman', 0.007943479969690121)]"
823,1101525,"[('Harry Potter', 0.00015691827867909142), ('Film', 0.0006515650705227057), ('Harry', 0.0007303288261438467), ('Potter', 0.0023083596254674823), ('Films', 0.0030520679619221477), ('Harry Potters', 0.0030599064342422826), ('Stein', 0.0036496849175651006), ('Film Harry', 0.003740851909093332), ('Originaltitel Harry', 0.004720451644766541), ('Potter Film', 0.005518552971290772)]"
824,2339868,"[('Thutmosis III', 1.9885307776870284e-05), ('Thutmosis', 0.00027000954621895324), ('III', 0.0002757177676322375), ('Thutmosis’ III', 0.0004204238256225255), ('Hatschepsut', 0.0013041776244806427), ('König', 0.0018961767131483193), ('Amenophis III', 0.0019794419173567845), ('Königs', 0.002159534589974475), (""Thutmosis' III"", 0.0023067260059972563), ('Thoutmosis III', 0.0023948162529818457)]"
825,1920056,"[('Timor', 0.001510882397739659), ('alliierten Truppen', 0.0015357545434474327), ('Japaner', 0.0017649683510106646), ('Alliierten', 0.0018279944074662759), ('Sparrow Force', 0.002153652421397124), ('Timoresen', 0.002876663701573825), ('East Timor', 0.0029764869988905544), ('Dili', 0.0031889196453216626), ('Truppen', 0.0033280572377534655), ('japanischen Truppen', 0.003935025040764714)]"
826,44578,"[('Korund', 0.0008904486983364822), ('Saphir', 0.0029997849929746297), ('Rubin', 0.004283583033610992), ('Korunde', 0.004668841232241269), ('oktaedrischer Koordinierung', 0.008418976412573673), ('Kristalle', 0.008486528053085172), ('Korunds', 0.008681874808780701), ('Region', 0.008800856468722676), ('Distrikt', 0.009223190801328173), ('Korund farblos', 0.0131065599645603)]"
827,5571107,"[('Altern', 0.0002470943435829708), ('Organismen altern', 0.0006189356193447524), ('Alterns', 0.000657522236314007), ('Alter', 0.001599071342507325), ('Organismen', 0.0025272653684631115), ('Zellen', 0.002746623468627904), ('Organismus', 0.002859293342092229), ('Lebenserwartung', 0.0030324571418124838), ('beispielsweise', 0.0030687934551992956), ('primäre Altern', 0.0047037479660797825)]"
828,4722725,"[('Wolfgang Borchert', 0.0006342695333179641), ('Beckmann', 0.0006542040299166202), ('Borcherts Stück', 0.0007835361176842026), ('Tür', 0.0011319897457572727), ('Borchert', 0.0011428644386284842), ('Borcherts Drama', 0.0012260196169910224), ('Draußen', 0.0013440350845984627), ('Beckmanns', 0.0013640849985495486), ('Borcherts', 0.0014410029878359149), ('Wolfgang Borcherts', 0.0019028085999538923)]"
829,297015,"[('Bad Dürkheim', 0.0031368643924356418), ('Landkreis Bad', 0.0031924964416701874), ('Einwohnerzahl zweitgrößte', 0.007705633579097414), ('zweitgrößte Ortsgemeinde', 0.007705633579097414), ('rheinland-pfälzischen Landkreis', 0.007705633579097414), ('Verbandsgemeinde Leiningerland', 0.015985804409043843), ('flächenmäßig größte', 0.018717900073700944), ('Verbandsgemeinde', 0.047606619718599946), ('Leiningerland', 0.054231067026813656), ('Dirmstein', 0.05450513486217883)]"
830,808426,"[('UTC', 0.004117307191630536), ('NASA', 0.004634796638018701), ('Discovery', 0.005414608822293901), ('ISS', 0.009686742522572138), ('Raumfähre', 0.009768689954040372), ('Start', 0.010549489194190688), ('Orbiter', 0.010562655668858912), ('Astronauten', 0.013605539883352434), ('Piers Sellers', 0.013637327812160363), ('EVA', 0.013648959565304536)]"
831,3074136,"[('Bad Kleinkirchheim', 0.00023524696658461846), ('Kleinkirchheim', 0.0011448967900548098), ('Bad', 0.0024030075155036905), ('Bad Kleinkirchheims', 0.002587716632430803), ('Kärnten', 0.00651152537770606), ('Kleinkirchheimer Tal', 0.008471676776252601), ('Oswald', 0.011958134943802172), ('Gemeinde', 0.01232848692937296), ('Tal', 0.014027343928145876), ('Bauern', 0.014850696187434948)]"
832,501905,"[('Wasserbüffel', 0.0024651695452679043), ('wilde Wasserbüffel', 0.008099167239465691), ('Büffel', 0.011118932786310192), ('Asiatischen Büffel', 0.01224238844465904), ('Wasserbüffels', 0.012942140112656497), ('Tiere', 0.016705738701148318), ('Art', 0.018729219224783007), ('Art Bubalus', 0.019982754316195183), ('wilden Wasserbüffels', 0.023087938882902254), ('Bubalus arnee', 0.024139766595119662)]"
833,1279773,"[('South Carolina', 9.758848590235695e-05), ('South Carolinas', 0.00021214888239642817), ('Vereinigten Staaten', 0.0005436515759616689), ('South', 0.0009428460607990917), ('Carolina', 0.0013833140988134304), ('Staaten', 0.0017174583172077783), ('Jackson', 0.002005736561736629), ('Jacksons Proklamation', 0.002501074677093613), ('Jacksons', 0.0029048598480323597), ('Carolinas', 0.0029395424599785395)]"
834,808318,"[('Kaiser', 0.0015763671427422572), ('römischen Truppen', 0.0035740724600324633), ('Gallienus', 0.0037308859410826907), ('Rom', 0.004136298067614532), ('Truppen', 0.004350838568506348), ('Soldatenkaiser', 0.004421147254198154), ('Osten', 0.0045028738634800645), ('Krise', 0.005382283478592418), ('Kaiser Valerian', 0.005764483286410131), ('Reichskrise', 0.00607263066322433)]"
